regio1,regio2,regio3,baseRent,totalRent,livingSpace,noRooms,floor,numberOfFloors,yearConstructed,condition,interiorQual,lift,balcony,hasKitchen,cellar,garden,typeOfFlat,serviceCharge,heatingType,newlyConst,picturecount,pricetrend,date,rent_per_sqm,neighborhood,district_part,bezirk,date_clean,district_name,avg_monthly_income_eur,median_monthly_income_eur,unemployment_rate_pct,population,transfer_income_share_pct,rent_burden_pct
Berlin,Berlin,Marzahn_Marzahn,542.5,,54.25,2.0,10.0,,2019.0,well_kept,,True,True,False,False,False,other,81.38,district_heating,True,4,7.55,May19,10.0,Marzahn,Marzahn,Marzahn-Hellersdorf,2019-05,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,31.0
Berlin,Berlin,Wedding_Wedding,550.0,670.0,39.9,1.0,3.0,5.0,1900.0,well_kept,normal,False,True,False,False,False,apartment,60.0,district_heating,False,15,10.95,May19,13.784461152882209,Wedding,Wedding,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,29.72972972972973
Berlin,Berlin,Neukölln_Neukölln,832.0,1024.0,31.99,2.0,1.0,5.0,2019.0,first_time_use,sophisticated,True,True,True,True,False,apartment,160.0,,True,4,10.09,Oct19,26.008127539856208,Neukölln,Neukölln,Neukölln,2019-10,Neukölln,1650,1500,14.1,329000,24.0,50.42424242424243
Berlin,Berlin,Mitte_Mitte,850.0,950.0,32.45,1.0,2.0,4.0,1996.0,,,False,False,True,False,False,apartment,57.0,central_heating,False,15,5.91,Feb20,26.194144838212633,Mitte,Mitte,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,45.94594594594595
Berlin,Berlin,Staaken_Spandau,289.0,449.0,30.0,1.0,,7.0,1972.0,well_kept,normal,False,True,False,False,False,apartment,100.0,central_heating,False,10,5.48,Oct19,9.633333333333333,Staaken,Spandau,Spandau,2019-10,Spandau,1700,1550,11.5,245000,18.5,17.0
Berlin,Berlin,Hellersdorf_Hellersdorf,740.27,966.7,87.09,4.0,5.0,6.0,1989.0,,sophisticated,True,False,False,True,False,apartment,156.76,central_heating,False,11,,May19,8.500057411872774,Hellersdorf,Hellersdorf,Marzahn-Hellersdorf,2019-05,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,42.30114285714286
Berlin,Berlin,Mitte_Mitte,4820.0,5250.0,214.0,4.0,5.0,5.0,,,,True,True,True,True,False,penthouse,430.0,floor_heating,False,28,5.91,Feb20,22.523364485981308,Mitte,Mitte,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,260.5405405405405
Berlin,Berlin,Kreuzberg_Kreuzberg,775.0,955.0,48.31,2.0,5.0,6.0,1966.0,first_time_use_after_refurbishment,sophisticated,True,True,True,False,True,apartment,180.0,district_heating,False,13,7.88,Feb20,16.042227282136203,Kreuzberg,Kreuzberg,Friedrichshain-Kreuzberg,2020-02,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,40.78947368421053
Berlin,Berlin,Friedrichshagen_Köpenick,425.24,607.86,54.99,2.0,2.0,3.0,1957.0,,,False,True,False,False,False,apartment,94.08,,False,7,4.39,Feb20,7.733042371340243,Friedrichshagen,Köpenick,Treptow-Köpenick,2020-02,Treptow-Köpenick,2050,1900,7.0,274000,10.5,20.743414634146344
Berlin,Berlin,Tiergarten_Tiergarten,1625.0,1820.0,65.0,2.0,4.0,15.0,,first_time_use,sophisticated,True,True,True,False,False,apartment,195.0,floor_heating,False,4,8.22,Oct19,25.0,Tiergarten,Tiergarten,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,87.83783783783784
Berlin,Berlin,Charlottenburg_Charlottenburg,500.0,650.0,30.0,1.0,1.0,1.0,1974.0,well_kept,normal,False,True,True,True,False,apartment,150.0,oil_heating,False,0,8.74,Sep18,16.666666666666668,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2018-09,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,20.833333333333336
Berlin,Berlin,Marzahn_Marzahn,567.22,773.67,86.73,4.0,6.0,6.0,1989.0,,,False,False,False,False,False,apartment,145.17,,False,15,7.69,Sep18,6.5400668742073105,Marzahn,Marzahn,Marzahn-Hellersdorf,2018-09,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,32.41257142857143
Berlin,Berlin,Steglitz_Steglitz,500.0,,72.0,2.0,,,1914.0,refurbished,sophisticated,False,True,True,False,False,raised_ground_floor,170.0,central_heating,False,8,6.07,Feb20,6.944444444444445,Steglitz,Steglitz,Steglitz-Zehlendorf,2020-02,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,19.230769230769234
Berlin,Berlin,Mitte_Mitte,2152.33,2521.3,122.99,4.0,6.0,6.0,2013.0,first_time_use,luxury,True,True,False,False,False,roof_storey,368.97,central_heating,False,18,8.7,Sep18,17.500040653711682,Mitte,Mitte,Mitte,2018-09,Mitte,1850,1650,12.8,384000,22.5,116.34216216216215
Berlin,Berlin,Spandau_Spandau,456.16,656.75,56.63,3.0,3.0,,1939.0,first_time_use_after_refurbishment,,False,True,False,True,False,apartment,200.59,district_heating,False,4,8.6,May19,8.055094472894226,Spandau,Spandau,Spandau,2019-05,Spandau,1700,1550,11.5,245000,18.5,26.832941176470587
Berlin,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,1305.0,1439.0,47.44,2.0,4.0,0.0,1906.0,,,True,True,False,False,False,apartment,134.0,,False,7,7.69,Oct19,27.50843170320405,Prenzlauer_Berg,Prenzlauer_Berg,Pankow,2019-10,Pankow,2200,2050,6.5,413000,9.5,59.31818181818181
Berlin,Berlin,Tiergarten_Tiergarten,1730.2,2020.99,96.93,3.0,1.0,5.0,2019.0,first_time_use,sophisticated,True,True,True,True,False,ground_floor,193.86,district_heating,True,10,7.56,Feb20,17.849994841638296,Tiergarten,Tiergarten,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,93.52432432432433
Berlin,Berlin,Lankwitz_Steglitz,550.0,680.0,55.0,2.0,1.0,3.0,1963.0,negotiable,normal,False,True,False,True,False,apartment,60.0,central_heating,False,15,8.18,May19,10.0,Lankwitz,Steglitz,Steglitz-Zehlendorf,2019-05,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,21.153846153846153
Berlin,Berlin,Friedenau_Schöneberg,910.0,998.0,84.0,2.5,4.0,4.0,1906.0,modernized,normal,False,False,True,True,False,roof_storey,88.0,self_contained_central_heating,False,15,6.01,Feb20,10.833333333333334,Friedenau,Schöneberg,Tempelhof-Schöneberg,2020-02,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,43.333333333333336
Berlin,Berlin,Mitte_Mitte,1979.04,2487.79,130.2,4.0,,,2016.0,mint_condition,sophisticated,True,True,True,False,False,roof_storey,246.0,,False,8,8.7,Sep18,15.2,Mitte,Mitte,Mitte,2018-09,Mitte,1850,1650,12.8,384000,22.5,106.97513513513512
Berlin,Berlin,Hellersdorf_Hellersdorf,516.3,681.51,68.84,3.0,5.0,5.0,1985.0,first_time_use_after_refurbishment,sophisticated,False,True,False,True,False,apartment,110.14,central_heating,False,6,7.0,Oct19,7.499999999999999,Hellersdorf,Hellersdorf,Marzahn-Hellersdorf,2019-10,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,29.502857142857142
Berlin,Berlin,Charlottenburg_Charlottenburg,1030.0,1100.0,55.0,2.0,2.0,4.0,,,,False,False,True,False,False,apartment,70.0,central_heating,False,16,8.74,Sep18,18.727272727272727,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2018-09,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,42.916666666666664
Berlin,Berlin,Friedrichshain_Friedrichshain,1389.45,1685.87,92.63,3.0,0.0,5.0,1900.0,refurbished,normal,False,False,False,True,False,ground_floor,138.95,central_heating,False,12,8.08,Sep18,15.000000000000002,Friedrichshain,Friedrichshain,Friedrichshain-Kreuzberg,2018-09,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,73.12894736842107
Berlin,Berlin,Steglitz_Steglitz,565.0,610.0,35.7,1.0,2.0,,1918.0,refurbished,sophisticated,False,False,False,False,False,apartment,45.0,self_contained_central_heating,False,8,7.78,Oct19,15.826330532212884,Steglitz,Steglitz,Steglitz-Zehlendorf,2019-10,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,21.73076923076923
Berlin,Berlin,Waidmannslust_Reinickendorf,549.0,829.0,79.0,2.5,2.0,,1966.0,modernized,normal,False,True,False,False,False,apartment,160.0,district_heating,False,13,6.55,Oct19,6.949367088607595,Waidmannslust,Reinickendorf,Reinickendorf,2019-10,Reinickendorf,1800,1650,10.2,265000,16.0,30.5
Berlin,Berlin,Spandau_Spandau,399.0,592.0,61.92,3.0,3.0,3.0,1880.0,need_of_renovation,normal,False,False,False,True,False,apartment,93.0,central_heating,False,2,6.07,Feb20,6.443798449612403,Spandau,Spandau,Spandau,2020-02,Spandau,1700,1550,11.5,245000,18.5,23.47058823529412
Berlin,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,2900.0,,127.37,4.0,,,2018.0,mint_condition,,True,True,True,False,False,penthouse,157.0,floor_heating,False,12,6.54,Feb20,22.768312789510873,Prenzlauer_Berg,Prenzlauer_Berg,Pankow,2020-02,Pankow,2200,2050,6.5,413000,9.5,131.8181818181818
Berlin,Berlin,Rudow_Neukölln,1580.0,1940.0,130.0,4.0,1.0,2.0,1972.0,modernized,sophisticated,False,True,True,True,False,apartment,360.0,central_heating,False,7,5.6,Oct19,12.153846153846152,Rudow,Neukölln,Neukölln,2019-10,Neukölln,1650,1500,14.1,329000,24.0,95.75757575757575
Berlin,Berlin,Kreuzberg_Kreuzberg,739.45,959.31,58.27,2.0,9.0,,1961.0,modernized,,True,True,False,True,False,apartment,219.86,district_heating,False,8,8.63,Oct19,12.690063497511584,Kreuzberg,Kreuzberg,Friedrichshain-Kreuzberg,2019-10,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,38.91842105263158
Berlin,Berlin,Charlottenburg_Charlottenburg,2239.0,,146.3,5.0,5.0,,1900.0,first_time_use_after_refurbishment,sophisticated,True,True,False,True,False,roof_storey,292.6,central_heating,False,45,6.83,Oct19,15.304169514695827,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2019-10,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,93.29166666666666
Berlin,Berlin,Tiergarten_Tiergarten,675.0,773.6,27.0,2.0,4.0,6.0,2019.0,first_time_use,sophisticated,True,True,True,True,False,apartment,48.6,floor_heating,True,3,7.56,Feb20,25.0,Tiergarten,Tiergarten,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,36.486486486486484
Berlin,Berlin,Grunewald_Wilmersdorf,2590.0,3124.0,164.0,3.0,2.0,2.0,2018.0,,,False,True,True,True,False,roof_storey,534.0,combined_heat_and_power_plant,True,17,6.18,May19,15.792682926829269,Grunewald,Wilmersdorf,Charlottenburg-Wilmersdorf,2019-05,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,107.91666666666666
Berlin,Berlin,Reinickendorf_Reinickendorf,918.0,1144.0,76.5,3.0,3.0,3.0,1960.0,fully_renovated,,False,True,True,False,False,apartment,147.0,central_heating,False,12,9.43,May19,12.0,Reinickendorf,Reinickendorf,Reinickendorf,2019-05,Reinickendorf,1800,1650,10.2,265000,16.0,51.0
Berlin,Berlin,Pankow_Pankow,554.11,719.11,59.39,2.0,3.0,3.0,1997.0,negotiable,normal,False,False,False,True,False,apartment,85.0,floor_heating,False,18,8.42,May19,9.330021889206938,Pankow,Pankow,Pankow,2019-05,Pankow,2200,2050,6.5,413000,9.5,25.186818181818182
Berlin,Berlin,Friedrichsfelde_Lichtenberg,844.0,1099.0,82.17,3.0,2.0,6.0,2017.0,mint_condition,sophisticated,True,True,True,True,True,apartment,148.0,floor_heating,True,8,9.15,Sep18,10.271388584641596,Friedrichsfelde,Lichtenberg,Lichtenberg,2018-09,Lichtenberg,1800,1650,9.5,296000,14.5,46.88888888888889
Berlin,Berlin,Tiergarten_Tiergarten,669.0,779.0,60.0,2.0,4.0,,1918.0,modernized,normal,False,False,False,False,False,apartment,110.0,self_contained_central_heating,False,1,8.28,Oct19,11.15,Tiergarten,Tiergarten,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,36.16216216216216
Berlin,Berlin,Grunewald_Wilmersdorf,1220.0,1385.0,70.0,2.0,,,,,,False,True,True,True,True,apartment,165.0,,False,14,3.83,Feb20,17.428571428571427,Grunewald,Wilmersdorf,Charlottenburg-Wilmersdorf,2020-02,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,50.83333333333333
Berlin,Berlin,Wilmersdorf_Wilmersdorf,3781.0,4279.0,210.05,6.0,3.0,6.0,1912.0,,,True,True,False,False,False,apartment,498.0,central_heating,False,7,7.37,Sep18,18.000476077124492,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2018-09,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,157.54166666666666
Berlin,Berlin,Charlottenburg_Charlottenburg,2184.0,2434.0,112.0,3.0,4.0,,2015.0,,,True,True,True,True,False,apartment,250.0,floor_heating,False,11,6.83,Feb20,19.5,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2020-02,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,91.0
Berlin,Berlin,Niederschöneweide_Treptow,709.22,873.83,47.03,1.5,6.0,6.0,,mint_condition,sophisticated,True,True,True,True,False,roof_storey,94.06,floor_heating,False,6,9.35,May19,15.080161598979377,Niederschöneweide,Treptow,Treptow-Köpenick,2019-05,Treptow-Köpenick,2050,1900,7.0,274000,10.5,34.596097560975615
Berlin,Berlin,Buckow_Neukölln,1242.0,1582.0,94.0,3.0,2.0,2.0,,,,False,True,True,False,False,,340.0,,False,20,5.59,Feb20,13.212765957446807,Buckow,Neukölln,Neukölln,2020-02,Neukölln,1650,1500,14.1,329000,24.0,75.27272727272727
Berlin,Berlin,Wilmersdorf_Wilmersdorf,1813.0,2117.0,131.84,3.0,5.0,5.0,1900.0,first_time_use_after_refurbishment,,True,True,True,True,False,roof_storey,304.0,central_heating,False,12,6.81,Oct19,13.75151699029126,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2019-10,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,75.54166666666666
Berlin,Berlin,Staaken_Spandau,700.0,980.0,73.0,2.5,3.0,3.0,1980.0,fully_renovated,normal,False,True,True,True,False,other,280.0,oil_heating,False,6,4.99,Feb20,9.58904109589041,Staaken,Spandau,Spandau,2020-02,Spandau,1700,1550,11.5,245000,18.5,41.17647058823529
Berlin,Berlin,Karow_Weißensee,805.32,997.67,66.01,2.0,,4.0,,first_time_use,normal,False,True,False,True,False,ground_floor,192.35,central_heating,False,3,8.67,May19,12.19996970156037,Karow,Weißensee,Pankow,2019-05,Pankow,2200,2050,6.5,413000,9.5,36.60545454545455
Berlin,Berlin,Schöneberg_Schöneberg,1585.18,,80.02,3.0,1.0,,1918.0,mint_condition,luxury,False,True,True,True,False,apartment,235.0,central_heating,False,14,7.59,Oct19,19.80979755061235,Schöneberg,Schöneberg,Tempelhof-Schöneberg,2019-10,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,75.48476190476191
Berlin,Berlin,Tiergarten_Tiergarten,1250.0,1400.0,50.0,2.0,4.0,15.0,,first_time_use,sophisticated,True,True,True,False,False,apartment,150.0,floor_heating,False,6,8.22,Oct19,25.0,Tiergarten,Tiergarten,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,67.56756756756756
Berlin,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,2492.37,2932.2,146.61,4.0,2.0,2.0,1914.0,first_time_use,sophisticated,True,False,True,True,False,apartment,439.83,central_heating,False,17,9.82,Sep18,16.999999999999996,Prenzlauer_Berg,Prenzlauer_Berg,Pankow,2018-09,Pankow,2200,2050,6.5,413000,9.5,113.28954545454546
Berlin,Berlin,Wittenau_Reinickendorf,945.0,1000.0,94.0,3.5,,,,,,False,False,False,False,False,apartment,,,False,9,7.59,Sep18,10.0531914893617,Wittenau,Reinickendorf,Reinickendorf,2018-09,Reinickendorf,1800,1650,10.2,265000,16.0,52.5
Berlin,Berlin,Neukölln_Neukölln,597.0,,47.0,1.5,3.0,4.0,1907.0,refurbished,,False,False,False,False,False,apartment,74.0,self_contained_central_heating,False,8,10.1,Oct19,12.702127659574469,Neukölln,Neukölln,Neukölln,2019-10,Neukölln,1650,1500,14.1,329000,24.0,36.18181818181818
Berlin,Berlin,Zehlendorf_Zehlendorf,1138.0,1430.0,93.0,3.0,1.0,2.0,1996.0,modernized,sophisticated,False,True,True,True,True,apartment,292.0,gas_heating,False,7,7.37,May19,12.236559139784946,Zehlendorf,Zehlendorf,Steglitz-Zehlendorf,2019-05,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,43.769230769230774
Berlin,Berlin,Schmargendorf_Wilmersdorf,1470.0,1827.0,105.53,4.0,,5.0,2017.0,,,True,True,True,False,False,ground_floor,357.0,district_heating,False,18,5.62,Feb20,13.929688240310812,Schmargendorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2020-02,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,61.25000000000001
Berlin,Berlin,Zehlendorf_Zehlendorf,740.0,930.0,69.3,3.0,3.0,3.0,2002.0,mint_condition,sophisticated,False,True,True,True,False,apartment,110.0,,False,0,4.59,Feb20,10.67821067821068,Zehlendorf,Zehlendorf,Steglitz-Zehlendorf,2020-02,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,28.46153846153846
Berlin,Berlin,Schöneberg_Schöneberg,296.58,386.58,39.0,1.0,3.0,,1900.0,well_kept,normal,False,False,False,False,False,apartment,55.0,central_heating,False,7,7.2,Feb20,7.604615384615384,Schöneberg,Schöneberg,Tempelhof-Schöneberg,2020-02,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,14.122857142857143
Berlin,Berlin,Tiergarten_Tiergarten,1900.78,2224.35,110.19,3.0,0.0,5.0,2019.0,first_time_use,sophisticated,True,True,True,False,False,ground_floor,220.38,district_heating,True,15,8.22,Oct19,17.25002268808422,Tiergarten,Tiergarten,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,102.74486486486487
Berlin,Berlin,Charlottenburg_Charlottenburg,754.0,919.0,62.82,2.0,2.0,4.0,1904.0,refurbished,sophisticated,False,True,False,True,False,apartment,95.0,central_heating,False,11,8.97,May19,12.002546959567017,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2019-05,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,31.416666666666664
Berlin,Berlin,Waidmannslust_Reinickendorf,500.0,750.0,77.0,2.0,7.0,8.0,1968.0,modernized,normal,True,True,False,False,False,apartment,160.0,district_heating,False,1,8.19,May19,6.4935064935064934,Waidmannslust,Reinickendorf,Reinickendorf,2019-05,Reinickendorf,1800,1650,10.2,265000,16.0,27.77777777777778
Berlin,Berlin,Steglitz_Steglitz,2725.0,3300.0,198.7,5.0,0.0,3.0,2009.0,mint_condition,normal,False,True,True,True,True,maisonette,500.0,gas_heating,False,25,,Feb20,13.714141922496228,Steglitz,Steglitz,Steglitz-Zehlendorf,2020-02,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,104.8076923076923
Berlin,Berlin,Tiergarten_Tiergarten,1850.0,2224.0,122.0,3.0,1.0,6.0,2019.0,,,True,False,True,True,False,apartment,374.0,central_heating,True,33,7.82,Feb20,15.163934426229508,Tiergarten,Tiergarten,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,100.0
Berlin,Berlin,Neukölln_Neukölln,2193.0,2599.0,116.0,3.0,2.0,5.0,2018.0,first_time_use,luxury,True,True,True,True,False,apartment,406.0,district_heating,True,13,10.09,Oct19,18.905172413793103,Neukölln,Neukölln,Neukölln,2019-10,Neukölln,1650,1500,14.1,329000,24.0,132.9090909090909
Berlin,Berlin,Spandau_Spandau,482.37,646.35,53.43,1.5,4.0,,1964.0,modernized,,True,True,False,True,False,apartment,163.98,district_heating,False,6,6.07,Feb20,9.028074115665357,Spandau,Spandau,Spandau,2020-02,Spandau,1700,1550,11.5,245000,18.5,28.37470588235294
Berlin,Berlin,Lankwitz_Steglitz,911.05,1237.05,95.9,3.0,0.0,,2008.0,negotiable,,False,True,False,False,False,ground_floor,204.0,district_heating,False,7,5.34,Feb20,9.499999999999998,Lankwitz,Steglitz,Steglitz-Zehlendorf,2020-02,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,35.04038461538461
Berlin,Berlin,Baumschulenweg_Treptow,481.3,641.3,65.0,2.0,2.0,3.0,1904.0,well_kept,normal,False,True,False,False,False,apartment,110.0,central_heating,False,10,6.43,Feb20,7.404615384615385,Baumschulenweg,Treptow,Treptow-Köpenick,2020-02,Treptow-Köpenick,2050,1900,7.0,274000,10.5,23.478048780487807
Berlin,Berlin,Friedrichshain_Friedrichshain,1389.24,1650.74,81.72,2.0,4.0,5.0,1900.0,fully_renovated,,False,True,False,False,False,apartment,261.5,central_heating,False,10,7.78,Feb20,17.0,Friedrichshain,Friedrichshain,Friedrichshain-Kreuzberg,2020-02,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,73.1178947368421
Berlin,Berlin,Tiergarten_Tiergarten,2580.95,3245.95,157.0,4.0,5.0,10.0,1998.0,mint_condition,sophisticated,True,True,True,True,False,apartment,665.0,district_heating,False,20,11.22,Sep18,16.439171974522292,Tiergarten,Tiergarten,Mitte,2018-09,Mitte,1850,1650,12.8,384000,22.5,139.5108108108108
Berlin,Berlin,Friedrichshain_Friedrichshain,1350.0,1610.0,108.72,3.0,6.0,6.0,1911.0,well_kept,,True,True,False,False,False,roof_storey,260.0,central_heating,False,16,10.27,May19,12.417218543046358,Friedrichshain,Friedrichshain,Friedrichshain-Kreuzberg,2019-05,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,71.05263157894737
Berlin,Berlin,Marienfelde_Tempelhof,435.75,589.52,52.16,1.0,0.0,,1970.0,modernized,,False,True,False,True,False,ground_floor,153.77,district_heating,False,5,6.23,Oct19,8.354102760736197,Marienfelde,Tempelhof,Tempelhof-Schöneberg,2019-10,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,20.75
Berlin,Berlin,Köpenick_Köpenick,1340.0,1720.0,116.35,3.0,2.0,5.0,2018.0,first_time_use,sophisticated,True,True,True,False,True,apartment,260.0,heat_pump,True,18,8.03,May19,11.516974645466266,Köpenick,Köpenick,Treptow-Köpenick,2019-05,Treptow-Köpenick,2050,1900,7.0,274000,10.5,65.3658536585366
Berlin,Berlin,Rummelsburg_Lichtenberg,1614.9,,115.35,3.0,1.0,5.0,2007.0,well_kept,,True,True,True,False,False,apartment,271.77,district_heating,False,3,6.22,Feb20,14.000000000000002,Rummelsburg,Lichtenberg,Lichtenberg,2020-02,Lichtenberg,1800,1650,9.5,296000,14.5,89.71666666666667
Berlin,Berlin,Neukölln_Neukölln,579.0,789.0,61.0,2.0,17.0,18.0,1974.0,well_kept,normal,True,True,False,False,False,apartment,150.0,district_heating,False,12,12.26,May19,9.491803278688524,Neukölln,Neukölln,Neukölln,2019-05,Neukölln,1650,1500,14.1,329000,24.0,35.090909090909086
Berlin,Berlin,Wedding_Wedding,363.29,527.79,57.84,2.0,4.0,,1951.0,first_time_use_after_refurbishment,,True,True,True,False,False,other,108.43,district_heating,False,6,10.75,Sep18,6.280947441217151,Wedding,Wedding,Mitte,2018-09,Mitte,1850,1650,12.8,384000,22.5,19.637297297297298
Berlin,Berlin,Spandau_Spandau,850.73,1107.87,88.09,3.5,6.0,,1964.0,modernized,,True,True,False,False,False,apartment,257.14,district_heating,False,2,7.59,Sep18,9.657509365421728,Spandau,Spandau,Spandau,2018-09,Spandau,1700,1550,11.5,245000,18.5,50.04294117647059
Berlin,Berlin,Mitte_Mitte,870.0,980.0,36.85,1.0,1.0,,2018.0,mint_condition,,True,False,True,False,False,,110.0,floor_heating,True,4,6.6,Oct19,23.60922659430122,Mitte,Mitte,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,47.02702702702703
Berlin,Berlin,Neukölln_Neukölln,596.58,856.58,75.0,3.0,5.0,18.0,1973.0,well_kept,normal,True,True,False,False,False,apartment,180.0,district_heating,False,1,9.26,Feb20,7.954400000000001,Neukölln,Neukölln,Neukölln,2020-02,Neukölln,1650,1500,14.1,329000,24.0,36.156363636363636
Berlin,Berlin,Schöneberg_Schöneberg,2300.0,2720.0,167.0,3.0,2.0,5.0,2011.0,,,True,True,True,True,False,apartment,420.0,central_heating,False,11,9.7,May19,13.77245508982036,Schöneberg,Schöneberg,Tempelhof-Schöneberg,2019-05,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,109.52380952380953
Berlin,Berlin,Friedrichsfelde_Lichtenberg,925.0,1060.0,116.0,3.0,3.0,,1900.0,well_kept,normal,False,False,False,False,False,apartment,135.0,gas_heating,False,0,9.64,Sep18,7.974137931034483,Friedrichsfelde,Lichtenberg,Lichtenberg,2018-09,Lichtenberg,1800,1650,9.5,296000,14.5,51.388888888888886
Berlin,Berlin,Wedding_Wedding,649.0,829.0,60.64,2.5,3.0,,1929.0,modernized,normal,False,True,False,False,False,apartment,110.0,central_heating,False,14,9.13,Oct19,10.702506596306067,Wedding,Wedding,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,35.08108108108108
Berlin,Berlin,Neukölln_Neukölln,382.76,462.0,52.0,2.0,3.0,,1906.0,well_kept,normal,False,False,False,False,False,apartment,80.0,self_contained_central_heating,False,1,9.26,Feb20,7.360769230769231,Neukölln,Neukölln,Neukölln,2020-02,Neukölln,1650,1500,14.1,329000,24.0,23.197575757575756
Berlin,Berlin,Zehlendorf_Zehlendorf,750.0,950.0,64.21,2.0,1.0,,1979.0,fully_renovated,,False,True,True,True,False,apartment,110.0,central_heating,False,7,7.37,May19,11.680423610029592,Zehlendorf,Zehlendorf,Steglitz-Zehlendorf,2019-05,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,28.846153846153843
Berlin,Berlin,Lichtenrade_Tempelhof,419.0,549.0,42.0,1.0,1.0,,1978.0,modernized,normal,True,True,False,False,False,apartment,70.0,central_heating,False,10,7.67,May19,9.976190476190476,Lichtenrade,Tempelhof,Tempelhof-Schöneberg,2019-05,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,19.952380952380953
Berlin,Berlin,Friedrichshain_Friedrichshain,866.0,998.0,66.0,2.0,4.0,5.0,,modernized,normal,False,False,False,False,False,apartment,66.0,central_heating,False,11,8.08,Sep18,13.12121212121212,Friedrichshain,Friedrichshain,Friedrichshain-Kreuzberg,2018-09,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,45.578947368421055
Berlin,Berlin,Kreuzberg_Kreuzberg,880.0,895.0,38.0,1.0,15.0,17.0,1968.0,,,True,False,True,False,False,,15.0,,False,7,8.63,Oct19,23.157894736842103,Kreuzberg,Kreuzberg,Friedrichshain-Kreuzberg,2019-10,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,46.31578947368421
Berlin,Berlin,Wedding_Wedding,462.0,584.0,40.95,1.0,1.0,,1910.0,,,False,False,False,False,False,apartment,122.0,gas_heating,False,6,8.36,Feb20,11.28205128205128,Wedding,Wedding,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,24.972972972972972
